Marker coordinates: x=340, y=332
Marker coordinates: x=340, y=332
Marker coordinates: x=394, y=361
Marker coordinates: x=394, y=361
Marker coordinates: x=321, y=318
Marker coordinates: x=351, y=335
Marker coordinates: x=351, y=335
Marker coordinates: x=377, y=323
Marker coordinates: x=377, y=323
Marker coordinates: x=351, y=292
Marker coordinates: x=351, y=292
Marker coordinates: x=381, y=255
Marker coordinates: x=381, y=255
Marker coordinates: x=330, y=274
Marker coordinates: x=411, y=247
Marker coordinates: x=411, y=247
Marker coordinates: x=434, y=236
Marker coordinates: x=434, y=236
Marker coordinates: x=319, y=236
Marker coordinates: x=319, y=236
Marker coordinates: x=363, y=221
Marker coordinates: x=302, y=291
Marker coordinates: x=302, y=291
Marker coordinates: x=337, y=246
Marker coordinates: x=337, y=246
Marker coordinates: x=341, y=224
Marker coordinates: x=341, y=224
Marker coordinates: x=370, y=231
Marker coordinates: x=365, y=229
Marker coordinates: x=365, y=229
Marker coordinates: x=370, y=203
Marker coordinates: x=370, y=203
Marker coordinates: x=354, y=214
Marker coordinates: x=354, y=214
Marker coordinates: x=329, y=235
Marker coordinates: x=329, y=235
Marker coordinates: x=283, y=238
Marker coordinates: x=283, y=238
Marker coordinates: x=319, y=226
Marker coordinates: x=319, y=226
Marker coordinates: x=318, y=232
Marker coordinates: x=313, y=227
Marker coordinates: x=313, y=227
Marker coordinates: x=301, y=228
Marker coordinates: x=301, y=228
Marker coordinates: x=386, y=212
Marker coordinates: x=386, y=212
Marker coordinates: x=344, y=240
Marker coordinates: x=344, y=240
Marker coordinates: x=318, y=237
Marker coordinates: x=304, y=241
Marker coordinates: x=304, y=241
Marker coordinates: x=324, y=241
Marker coordinates: x=324, y=241
Marker coordinates: x=325, y=239
Marker coordinates: x=370, y=216
Marker coordinates: x=370, y=216
Marker coordinates: x=389, y=203
Marker coordinates: x=389, y=203
Marker coordinates: x=414, y=185
Marker coordinates: x=414, y=185
Marker coordinates: x=464, y=174
Marker coordinates: x=464, y=174
Marker coordinates: x=475, y=164
Marker coordinates: x=439, y=214
Marker coordinates: x=439, y=214
Marker coordinates: x=447, y=235
Marker coordinates: x=447, y=235
Marker coordinates: x=368, y=259
Marker coordinates: x=368, y=259
Marker coordinates: x=450, y=230
Marker coordinates: x=450, y=230
Marker coordinates: x=459, y=228
Marker coordinates: x=459, y=228
Marker coordinates: x=433, y=225
Marker coordinates: x=433, y=225
Marker coordinates: x=405, y=205
Marker coordinates: x=470, y=136
Marker coordinates: x=470, y=136
Marker coordinates: x=476, y=114
Marker coordinates: x=476, y=114
Marker coordinates: x=456, y=163
Marker coordinates: x=456, y=163
Marker coordinates: x=491, y=102
Marker coordinates: x=501, y=72
Marker coordinates: x=501, y=72
Marker coordinates: x=495, y=127
Marker coordinates: x=495, y=127
Marker coordinates: x=368, y=162
Marker coordinates: x=368, y=162
Marker coordinates: x=502, y=66
Marker coordinates: x=177, y=140
Marker coordinates: x=177, y=140
Marker coordinates: x=190, y=187
Marker coordinates: x=190, y=187
Marker coordinates: x=198, y=206
Marker coordinates: x=198, y=206
Marker coordinates: x=207, y=202
Marker coordinates: x=207, y=202
Marker coordinates: x=252, y=181
Marker coordinates: x=195, y=177
Marker coordinates: x=195, y=177
Marker coordinates: x=260, y=203
Marker coordinates: x=260, y=203
Marker coordinates: x=145, y=214
Marker coordinates: x=145, y=214
Marker coordinates: x=122, y=191
Marker coordinates: x=117, y=158
Marker coordinates: x=117, y=158
Marker coordinates: x=128, y=205
Marker coordinates: x=128, y=205
Marker coordinates: x=186, y=200
Marker coordinates: x=186, y=200
Marker coordinates: x=142, y=193
Marker coordinates: x=137, y=179
Marker coordinates: x=137, y=179
Marker coordinates: x=135, y=174
Marker coordinates: x=135, y=174
Marker coordinates: x=120, y=166
Marker coordinates: x=120, y=166
Marker coordinates: x=121, y=177
Marker coordinates: x=121, y=177
Marker coordinates: x=155, y=157
Marker coordinates: x=179, y=124
Marker coordinates: x=179, y=124
Marker coordinates: x=193, y=153
Marker coordinates: x=193, y=153
Marker coordinates: x=379, y=137
Marker coordinates: x=379, y=137
Marker coordinates: x=271, y=120
Marker coordinates: x=271, y=120
Marker coordinates: x=283, y=117
Marker coordinates: x=283, y=117
Marker coordinates: x=265, y=118
Marker coordinates: x=274, y=136
Marker coordinates: x=274, y=136
Marker coordinates: x=268, y=141
Marker coordinates: x=268, y=141
Marker coordinates: x=257, y=145
Marker coordinates: x=257, y=145
Marker coordinates: x=291, y=120
Marker coordinates: x=155, y=131
Marker coordinates: x=155, y=131
Marker coordinates: x=130, y=138
Marker coordinates: x=130, y=138
Marker coordinates: x=108, y=147
Marker coordinates: x=108, y=147
Marker coordinates: x=87, y=154
Marker coordinates: x=87, y=154
Marker coordinates: x=492, y=193
Marker coordinates: x=475, y=200
Marker coordinates: x=475, y=200
Marker coordinates: x=471, y=174
Marker coordinates: x=471, y=174
Marker coordinates: x=455, y=171
Marker coordinates: x=455, y=171
Marker coordinates: x=441, y=165
Marker coordinates: x=441, y=165
Marker coordinates: x=319, y=180
Marker coordinates: x=319, y=180
Marker coordinates: x=393, y=257
Marker coordinates: x=349, y=252
Marker coordinates: x=349, y=252
Marker coordinates: x=331, y=211
Marker coordinates: x=331, y=211
Marker coordinates: x=385, y=213
Marker coordinates: x=385, y=213
Marker coordinates: x=404, y=192
Marker coordinates: x=356, y=271
Marker coordinates: x=356, y=271
Marker coordinates: x=340, y=171
Marker coordinates: x=340, y=171
Marker coordinates: x=264, y=199
Marker coordinates: x=264, y=199
Marker coordinates: x=319, y=202
Marker coordinates: x=293, y=176
Marker coordinates: x=293, y=176
Marker coordinates: x=352, y=225
Marker coordinates: x=352, y=225
Marker coordinates: x=313, y=189
Marker coordinates: x=313, y=189
Marker coordinates: x=282, y=184
Marker coordinates: x=282, y=184
Marker coordinates: x=332, y=226
Marker coordinates: x=332, y=226
Marker coordinates: x=371, y=179
Marker coordinates: x=371, y=172
Marker coordinates: x=371, y=172
Marker coordinates: x=305, y=155
Marker coordinates: x=305, y=155
Marker coordinates: x=317, y=165
Marker coordinates: x=317, y=165
Marker coordinates: x=288, y=126
Marker coordinates: x=288, y=126
Marker coordinates: x=268, y=146
Marker coordinates: x=268, y=146
Marker coordinates: x=284, y=145
Marker coordinates: x=274, y=150
Marker coordinates: x=274, y=150
Marker coordinates: x=285, y=149
Marker coordinates: x=285, y=149
Marker coordinates: x=348, y=150
Marker coordinates: x=348, y=150
Marker coordinates: x=253, y=156
Marker coordinates: x=298, y=166
Marker coordinates: x=298, y=166
Marker coordinates: x=322, y=134
Marker coordinates: x=322, y=134
Marker coordinates: x=253, y=133
Marker coordinates: x=253, y=133
Marker coordinates: x=295, y=157
Marker coordinates: x=282, y=130
Marker coordinates: x=282, y=130
Marker coordinates: x=288, y=153
Marker coordinates: x=288, y=153
Marker coordinates: x=270, y=140
Marker coordinates: x=270, y=140
Marker coordinates: x=273, y=152
Marker coordinates: x=273, y=152
Marker coordinates: x=236, y=142
Marker coordinates: x=236, y=142
Marker coordinates: x=285, y=142
Marker coordinates: x=245, y=142
Marker coordinates: x=245, y=142
Marker coordinates: x=331, y=143
Marker coordinates: x=331, y=143
Marker coordinates: x=307, y=128
Marker coordinates: x=307, y=128
Marker coordinates: x=306, y=142
Marker coordinates: x=306, y=142
Marker coordinates: x=286, y=139
Marker coordinates: x=263, y=141
Marker coordinates: x=263, y=141
Marker coordinates: x=265, y=137
Marker coordinates: x=265, y=137
Marker coordinates: x=286, y=150
Marker coordinates: x=286, y=150
Marker coordinates: x=272, y=145
Marker coordinates: x=292, y=130
Marker coordinates: x=292, y=130
Marker coordinates: x=277, y=162
Marker coordinates: x=277, y=162
Marker coordinates: x=284, y=145
Marker coordinates: x=284, y=145
Marker coordinates: x=296, y=161
Marker coordinates: x=296, y=161
Marker coordinates: x=254, y=147
Marker coordinates: x=285, y=152
Marker coordinates: x=285, y=152
Marker coordinates: x=285, y=136
Marker coordinates: x=285, y=136
Marker coordinates: x=248, y=133
Marker coordinates: x=248, y=133
Marker coordinates: x=298, y=152
Marker coordinates: x=298, y=152
Marker coordinates: x=273, y=146
Marker coordinates: x=273, y=146
Marker coordinates: x=319, y=210
Marker coordinates: x=336, y=241
Marker coordinates: x=336, y=241
Marker coordinates: x=376, y=222
Marker coordinates: x=376, y=222
Marker coordinates: x=300, y=221
Marker coordinates: x=300, y=221
Marker coordinates: x=325, y=216
Marker coordinates: x=325, y=216
Marker coordinates: x=278, y=188
Marker coordinates: x=257, y=187
Marker coordinates: x=257, y=187
Marker coordinates: x=269, y=243
Marker coordinates: x=269, y=243
Marker coordinates: x=252, y=162
Marker coordinates: x=252, y=162
Marker coordinates: x=326, y=210
Marker coordinates: x=235, y=170
Marker coordinates: x=235, y=170
Marker coordinates: x=231, y=127
Marker coordinates: x=231, y=127
Marker coordinates: x=376, y=229
Marker coordinates: x=376, y=229
Marker coordinates: x=246, y=159
Marker coordinates: x=246, y=159
Marker coordinates: x=323, y=188
Marker coordinates: x=365, y=213
Marker coordinates: x=365, y=213
Marker coordinates: x=340, y=215
Marker coordinates: x=340, y=215
Marker coordinates: x=349, y=215
Marker coordinates: x=349, y=215
Marker coordinates: x=264, y=179
Marker coordinates: x=264, y=179
Marker coordinates: x=263, y=159
Marker coordinates: x=263, y=159
Marker coordinates: x=271, y=139
Marker coordinates: x=293, y=233
Marker coordinates: x=293, y=233
Marker coordinates: x=300, y=272
Marker coordinates: x=300, y=272
Marker coordinates: x=437, y=214
Marker coordinates: x=437, y=214
Marker coordinates: x=350, y=256
Marker coordinates: x=350, y=256
Marker coordinates: x=461, y=329
Marker coordinates: x=420, y=354
Marker coordinates: x=420, y=354
Marker coordinates: x=362, y=376
Marker coordinates: x=362, y=376
Marker coordinates: x=421, y=357
Marker coordinates: x=421, y=357
Marker coordinates: x=415, y=366
Marker coordinates: x=342, y=349
Marker coordinates: x=342, y=349
Marker coordinates: x=339, y=344
Marker coordinates: x=339, y=344
Marker coordinates: x=350, y=334
Marker coordinates: x=350, y=334
Marker coordinates: x=387, y=340
Marker coordinates: x=387, y=340
Marker coordinates: x=403, y=319
Marker coordinates: x=311, y=341
Marker coordinates: x=311, y=341
Marker coordinates: x=286, y=344
Marker coordinates: x=286, y=344
Marker coordinates: x=344, y=309
Marker coordinates: x=344, y=309
Marker coordinates: x=280, y=312
Marker coordinates: x=280, y=312
Marker coordinates: x=299, y=336
Marker coordinates: x=299, y=336
Marker coordinates: x=342, y=312
Marker coordinates: x=312, y=317
Marker coordinates: x=312, y=317
Marker coordinates: x=340, y=321
Marker coordinates: x=340, y=321
Marker coordinates: x=355, y=333
Marker coordinates: x=355, y=333
Marker coordinates: x=367, y=337
Marker coordinates: x=340, y=319
Marker coordinates: x=340, y=319
Marker coordinates: x=406, y=304
Marker coordinates: x=406, y=304
Marker coordinates: x=364, y=312
Marker coordinates: x=364, y=312
Marker coordinates: x=300, y=313
Marker coordinates: x=313, y=326
Marker coordinates: x=313, y=326
Marker coordinates: x=353, y=345
Marker coordinates: x=353, y=345
Marker coordinates: x=345, y=327
Marker coordinates: x=345, y=327
Marker coordinates: x=266, y=316
Marker coordinates: x=266, y=316
Marker coordinates: x=279, y=297
Marker coordinates: x=279, y=297
Marker coordinates: x=341, y=333
Marker coordinates: x=390, y=334
Marker coordinates: x=390, y=334
Marker coordinates: x=300, y=322
Marker coordinates: x=300, y=322
Marker coordinates: x=309, y=304
Marker coordinates: x=309, y=304
Marker coordinates: x=321, y=303
Marker coordinates: x=321, y=303
Marker coordinates: x=379, y=320
Marker coordinates: x=379, y=320
Marker coordinates: x=369, y=296
Marker coordinates: x=293, y=310
Marker coordinates: x=293, y=310
Marker coordinates: x=302, y=314
Marker coordinates: x=302, y=314
Marker coordinates: x=291, y=329
Marker coordinates: x=291, y=329
Marker coordinates: x=320, y=311
Marker coordinates: x=325, y=332
Marker coordinates: x=325, y=332
Marker coordinates: x=402, y=318
Marker coordinates: x=402, y=318
Marker coordinates: x=373, y=316
Marker coordinates: x=373, y=316
Marker coordinates: x=377, y=292
Marker coordinates: x=297, y=330
Marker coordinates: x=297, y=330
Marker coordinates: x=343, y=294
Marker coordinates: x=343, y=294
Marker coordinates: x=255, y=321
Marker coordinates: x=255, y=321
Marker coordinates: x=395, y=341
Marker coordinates: x=395, y=341
Marker coordinates: x=362, y=341
Marker coordinates: x=362, y=341
Marker coordinates: x=325, y=295
Marker coordinates: x=318, y=335
Marker coordinates: x=318, y=335
Marker coordinates: x=349, y=307
Marker coordinates: x=349, y=307
Marker coordinates: x=347, y=304
Marker coordinates: x=347, y=304
Marker coordinates: x=351, y=329
Marker coordinates: x=351, y=329
Marker coordinates: x=327, y=323
Marker coordinates: x=327, y=323
Marker coordinates: x=366, y=322
Marker coordinates: x=325, y=335
Marker coordinates: x=325, y=335
Marker coordinates: x=333, y=350
Marker coordinates: x=333, y=350
Marker coordinates: x=348, y=344
Marker coordinates: x=323, y=347
Marker coordinates: x=323, y=347
Marker coordinates: x=356, y=351
Marker coordinates: x=356, y=351
Marker coordinates: x=337, y=372
Marker coordinates: x=337, y=372
Marker coordinates: x=355, y=359
Marker coordinates: x=402, y=357
Marker coordinates: x=402, y=357
Marker coordinates: x=341, y=354
Marker coordinates: x=341, y=354
Marker coordinates: x=290, y=337
Marker coordinates: x=290, y=337
Marker coordinates: x=367, y=345
Marker coordinates: x=367, y=345
Marker coordinates: x=394, y=342
Marker coordinates: x=394, y=342
Marker coordinates: x=281, y=321
Marker coordinates: x=281, y=321
Marker coordinates: x=313, y=346
Marker coordinates: x=301, y=301
Marker coordinates: x=301, y=301
Marker coordinates: x=363, y=331
Marker coordinates: x=363, y=331
Marker coordinates: x=425, y=340
Marker coordinates: x=425, y=340
Marker coordinates: x=380, y=328
Marker coordinates: x=380, y=328
Marker coordinates: x=311, y=301
Marker coordinates: x=343, y=272
Marker coordinates: x=343, y=272
Marker coordinates: x=385, y=341
Marker coordinates: x=385, y=341
Marker coordinates: x=361, y=326
Marker coordinates: x=361, y=326
Marker coordinates: x=368, y=324
Marker coordinates: x=348, y=286
Marker coordinates: x=348, y=286
Marker coordinates: x=325, y=327
Marker coordinates: x=325, y=327
Marker coordinates: x=389, y=332
Marker coordinates: x=389, y=332
Marker coordinates: x=375, y=333
Marker coordinates: x=409, y=330
Marker coordinates: x=409, y=330
Marker coordinates: x=377, y=279
Marker coordinates: x=377, y=279
Marker coordinates: x=372, y=298
Marker coordinates: x=372, y=298
Marker coordinates: x=413, y=315
Marker coordinates: x=413, y=315
Marker coordinates: x=421, y=269
Marker coordinates: x=421, y=269
Marker coordinates: x=381, y=318
Marker coordinates: x=381, y=318
Marker coordinates: x=311, y=295
Marker coordinates: x=376, y=327
Marker coordinates: x=376, y=327
Marker coordinates: x=349, y=296
Marker coordinates: x=349, y=296
Marker coordinates: x=352, y=319
Marker coordinates: x=352, y=319
Marker coordinates: x=307, y=295
Marker coordinates: x=307, y=295
Marker coordinates: x=342, y=254
Marker coordinates: x=314, y=256
Marker coordinates: x=314, y=256
Marker coordinates: x=356, y=279
Marker coordinates: x=356, y=279
Marker coordinates: x=365, y=270
Marker coordinates: x=365, y=270
Marker coordinates: x=394, y=323
Marker coordinates: x=276, y=223
Marker coordinates: x=276, y=223
Marker coordinates: x=345, y=312
Marker coordinates: x=345, y=312
Marker coordinates: x=346, y=217
Marker coordinates: x=346, y=217
Marker coordinates: x=383, y=319
Marker coordinates: x=376, y=248
Marker coordinates: x=376, y=248
Marker coordinates: x=352, y=247
Marker coordinates: x=352, y=247
Marker coordinates: x=362, y=250
Marker coordinates: x=362, y=250
Marker coordinates: x=355, y=295
Marker coordinates: x=355, y=295
Marker coordinates: x=410, y=320
Marker coordinates: x=410, y=320
Marker coordinates: x=398, y=221
Marker coordinates: x=398, y=221
Marker coordinates: x=362, y=262
Marker coordinates: x=448, y=255
Marker coordinates: x=448, y=255
Marker coordinates: x=418, y=220
Marker coordinates: x=418, y=220
Marker coordinates: x=392, y=224
Marker coordinates: x=392, y=224
Marker coordinates: x=344, y=218
Marker coordinates: x=424, y=242
Marker coordinates: x=424, y=242
Marker coordinates: x=424, y=247
Marker coordinates: x=424, y=247
Marker coordinates: x=444, y=263
Marker coordinates: x=444, y=263
Marker coordinates: x=448, y=284
Marker coordinates: x=412, y=160
Marker coordinates: x=412, y=160
Marker coordinates: x=399, y=171
Marker coordinates: x=399, y=171
Marker coordinates: x=361, y=174
Marker coordinates: x=361, y=174
Marker coordinates: x=397, y=218
Marker coordinates: x=397, y=218
Marker coordinates: x=406, y=238
Marker coordinates: x=383, y=181
Marker coordinates: x=383, y=181
Marker coordinates: x=453, y=219
Marker coordinates: x=453, y=219
Marker coordinates: x=420, y=145
Marker coordinates: x=420, y=145
Marker coordinates: x=379, y=189
Marker coordinates: x=379, y=189
Marker coordinates: x=375, y=155
Marker coordinates: x=375, y=155
Marker coordinates: x=476, y=160
Marker coordinates: x=476, y=160
Marker coordinates: x=442, y=177
Marker coordinates: x=360, y=150
Marker coordinates: x=360, y=150
Marker coordinates: x=365, y=141
Marker coordinates: x=365, y=141
Marker coordinates: x=482, y=195
Marker coordinates: x=482, y=195
Marker coordinates: x=362, y=126
Marker coordinates: x=367, y=147
Marker coordinates: x=367, y=147
Marker coordinates: x=323, y=150
Marker coordinates: x=323, y=150
Marker coordinates: x=326, y=135
Marker coordinates: x=326, y=135
Marker coordinates: x=364, y=95
Marker coordinates: x=404, y=201
Marker coordinates: x=404, y=201
Marker coordinates: x=416, y=162
Marker coordinates: x=416, y=162
Marker coordinates: x=435, y=267
Marker coordinates: x=435, y=267
Marker coordinates: x=421, y=193
Marker coordinates: x=421, y=193
Marker coordinates: x=392, y=237
Marker coordinates: x=339, y=114
Marker coordinates: x=339, y=114
Marker coordinates: x=290, y=74
Marker coordinates: x=290, y=74
Marker coordinates: x=317, y=113
Marker coordinates: x=317, y=113
Marker coordinates: x=216, y=83
Marker coordinates: x=216, y=83
Marker coordinates: x=254, y=82
Marker coordinates: x=254, y=82
Marker coordinates: x=316, y=138
Marker coordinates: x=316, y=138
Marker coordinates: x=252, y=97
Marker coordinates: x=301, y=107
Marker coordinates: x=301, y=107
Marker coordinates: x=269, y=123
Marker coordinates: x=269, y=123
Marker coordinates: x=356, y=194
Marker coordinates: x=356, y=194
Marker coordinates: x=409, y=246
Marker coordinates: x=387, y=213
Marker coordinates: x=387, y=213
Marker coordinates: x=340, y=178
Marker coordinates: x=340, y=178
Marker coordinates: x=405, y=167
Marker coordinates: x=405, y=167
Marker coordinates: x=248, y=101
Marker coordinates: x=267, y=118
Marker coordinates: x=267, y=118
Marker coordinates: x=206, y=148
Marker coordinates: x=206, y=148
Marker coordinates: x=322, y=297
Marker coordinates: x=322, y=297
Marker coordinates: x=515, y=297
Marker coordinates: x=515, y=297
Marker coordinates: x=250, y=119
Marker coordinates: x=250, y=119
Marker coordinates: x=338, y=145
Marker coordinates: x=338, y=145
Marker coordinates: x=323, y=157
Marker coordinates: x=323, y=157
Marker coordinates: x=289, y=152
Marker coordinates: x=289, y=152
Marker coordinates: x=308, y=156
Marker coordinates: x=320, y=165
Marker coordinates: x=320, y=165
Marker coordinates: x=336, y=167
Marker coordinates: x=336, y=167
Marker coordinates: x=348, y=173
Marker coordinates: x=348, y=173
Marker coordinates: x=372, y=189
Marker coordinates: x=364, y=188
Marker coordinates: x=364, y=188
Marker coordinates: x=350, y=188
Marker coordinates: x=350, y=188
Marker coordinates: x=325, y=208
Marker coordinates: x=325, y=208
Marker coordinates: x=361, y=172
Marker coordinates: x=326, y=172
Marker coordinates: x=326, y=172
Marker coordinates: x=291, y=156
Marker coordinates: x=291, y=156
Marker coordinates: x=283, y=231
Marker coordinates: x=283, y=231
Marker coordinates: x=304, y=268
Marker coordinates: x=304, y=268
Marker coordinates: x=282, y=251
Marker coordinates: x=282, y=251
Marker coordinates: x=281, y=245
Marker coordinates: x=280, y=231
Marker coordinates: x=280, y=231
Marker coordinates: x=285, y=248
Marker coordinates: x=285, y=248
Marker coordinates: x=322, y=209
Marker coordinates: x=322, y=209
Marker coordinates: x=294, y=255
Marker coordinates: x=294, y=255
Marker coordinates: x=282, y=255
Marker coordinates: x=282, y=255
Marker coordinates: x=298, y=249
Marker coordinates: x=291, y=254
Marker coordinates: x=291, y=254
Marker coordinates: x=282, y=247
Marker coordinates: x=282, y=247
Marker coordinates: x=279, y=164
Marker coordinates: x=279, y=164
Marker coordinates: x=297, y=251
Marker coordinates: x=306, y=261
Marker coordinates: x=306, y=261
Marker coordinates: x=316, y=230
Marker coordinates: x=316, y=230
Marker coordinates: x=303, y=230
Marker coordinates: x=303, y=230
Marker coordinates: x=330, y=262
Marker coordinates: x=320, y=246
Marker coordinates: x=312, y=226
Marker coordinates: x=312, y=226
Marker coordinates: x=338, y=226
Marker coordinates: x=338, y=226
Marker coordinates: x=316, y=242
Marker coordinates: x=316, y=242
Marker coordinates: x=311, y=239
Marker coordinates: x=326, y=255
Marker coordinates: x=326, y=255
Marker coordinates: x=333, y=205
Marker coordinates: x=333, y=205
Marker coordinates: x=331, y=244
Marker coordinates: x=331, y=244
Marker coordinates: x=318, y=215
Marker coordinates: x=318, y=215
Marker coordinates: x=340, y=241
Marker coordinates: x=340, y=241
Marker coordinates: x=310, y=268
Marker coordinates: x=355, y=251
Marker coordinates: x=355, y=251
Marker coordinates: x=318, y=288
Marker coordinates: x=318, y=288
Marker coordinates: x=332, y=212
Marker coordinates: x=331, y=222
Marker coordinates: x=331, y=222
Marker coordinates: x=319, y=209
Marker coordinates: x=319, y=209
Marker coordinates: x=319, y=261
Marker coordinates: x=319, y=261
Marker coordinates: x=327, y=224
Marker coordinates: x=327, y=224
Marker coordinates: x=344, y=226
Marker coordinates: x=334, y=195
Marker coordinates: x=334, y=195
Marker coordinates: x=323, y=213
Marker coordinates: x=355, y=230
Marker coordinates: x=355, y=230
Marker coordinates: x=349, y=215
Marker coordinates: x=349, y=215
Marker coordinates: x=364, y=224
Marker coordinates: x=336, y=233
Marker coordinates: x=336, y=233
Marker coordinates: x=373, y=233
Marker coordinates: x=373, y=233
Marker coordinates: x=342, y=243
Marker coordinates: x=342, y=243
Marker coordinates: x=368, y=231
Marker coordinates: x=368, y=231
Marker coordinates: x=341, y=216
Marker coordinates: x=335, y=240
Marker coordinates: x=335, y=240
Marker coordinates: x=336, y=249
Marker coordinates: x=336, y=249
Marker coordinates: x=321, y=208
Marker coordinates: x=321, y=208
Marker coordinates: x=328, y=223
Marker coordinates: x=342, y=219
Marker coordinates: x=342, y=219
Marker coordinates: x=357, y=239
Marker coordinates: x=357, y=239
Marker coordinates: x=338, y=229
Marker coordinates: x=338, y=229
Marker coordinates: x=368, y=223
Marker coordinates: x=368, y=223
Marker coordinates: x=325, y=226
Marker coordinates: x=291, y=215
Marker coordinates: x=291, y=215
Marker coordinates: x=313, y=222
Marker coordinates: x=313, y=222
Marker coordinates: x=296, y=214
Marker coordinates: x=296, y=214
Marker coordinates: x=303, y=218
Marker coordinates: x=303, y=218
Marker coordinates: x=321, y=200
Marker coordinates: x=321, y=200
Marker coordinates: x=320, y=199
Marker coordinates: x=312, y=199
Marker coordinates: x=312, y=199
Marker coordinates: x=307, y=175
Marker coordinates: x=307, y=175
Marker coordinates: x=322, y=172
Marker coordinates: x=322, y=172
Marker coordinates: x=319, y=197
Marker coordinates: x=319, y=197
Marker coordinates: x=336, y=183
Marker coordinates: x=295, y=221
Marker coordinates: x=295, y=221
Marker coordinates: x=339, y=218
Marker coordinates: x=339, y=218
Marker coordinates: x=321, y=213
Marker coordinates: x=321, y=213
Marker coordinates: x=330, y=236
Marker coordinates: x=311, y=198
Marker coordinates: x=311, y=198
Marker coordinates: x=307, y=193
Marker coordinates: x=307, y=193
Marker coordinates: x=309, y=221
Marker coordinates: x=309, y=221
Marker coordinates: x=295, y=222
Marker coordinates: x=295, y=222
Marker coordinates: x=294, y=192
